Account Id,Account Name,Account Owned By,Account Type,Address,Billing City,Billing Region,Billing State,Close Date,Closed,Created Date,Industry,Opportunity ID,Opportunity Name,Opportunity Type,Product Name,Stage,Won,Zip Code,Amount,Discount Granted,Opportunity Quantity,Unit Price
001i0000008rF1RAAU,Mauris Molestie Institute,Dennis Watson,Gold,"13 S Baldwin St, Bargersville, IN 46106-9089",Bargersville,Midwest,Indiana,1/21/2013,Vrai,1/23/2013,Agriculture,006i0000001vu83AAA,Mauris Molestie Institute vu83AAA  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,46106,1596,5.00%,14,120
001i0000008rDSGAA2,Ultrices Vivamus Industries,Dennis Watson,Gold,"50 Airport Pkwy Ste L, Greenwood, IN 46143-1438",Greenwood,Midwest,Indiana,1/21/2013,Vrai,1/23/2013,Automotives,006i0000001vu85AAA,Ultrices Vivamus Industries vu85AAA  MOL Premium Software,Software,MOL Premium,Closed Won,Vrai,46143,1704,29.00%,2,1200
001i0000008rG2oAAE,Nec Consulting,Fred Jenkins,Gold,"4101 30th St, San Diego, CA 92104",San Diego,West,California,1/23/2013,Vrai,1/23/2013,Healthcare,006i0000001vu7wAAA,Nec Consulting vu7wAAA  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,92104,11025,25.00%,21,700
001i0000008rEuLAAU,Ante Vivamus Institute,Dennis Watson,Gold,"719 Virginia Ave #105, Indianapolis, IN 46203-1793",Indianapolis,Midwest,Indiana,1/24/2013,Vrai,1/26/2013,Technology,006i0000001vu8DAAQ,Ante Vivamus Institute vu8DAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,46203,4512,6.00%,6,800
001i0000008rCFaAAM,Arcu PC,Fred Jenkins,Gold,"40827 Stone Rd, Big Bear Lake, CA 92315",Big Bear Lake,West,California,1/24/2013,Vrai,1/23/2013,Financial Services,006i0000001vu7xAAA,Arcu PC vu7xAAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,92315,6192,14.00%,9,800
001i0000008rG2lAAE,Magna LLP,Dennis Watson,Gold,"5632 E Washington St, Indianapolis, IN 46219-6428",Indianapolis,Midwest,Indiana,1/25/2013,Vrai,1/27/2013,Transportation,006i0000001vu8HAAQ,Magna LLP vu8HAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,46219,1392,13.00%,2,800
001i0000008rFUtAAM,Urna PC,Greg Long,Gold,"30205 Sw 217 Ave, Homestead, FL 33030",Homestead,Southeast,Florida,1/28/2013,Vrai,1/20/2013,Retail,006i0000001vu7cAAA,Urna PC vu7cAAA  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,33030,5810,17.00%,10,700
001i0000008rFBVAA2,Pede Nunc Industries,Jesse Alexander,Gold,"422 Nth Main St, Hannibal, MO 63401",Hannibal,Midwest,Missouri,1/29/2013,Vrai,1/23/2013,Services,006i0000001vu7zAAA,Pede Nunc Industries vu7zAAA  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,63401,720,10.00%,1,800
001i0000008rFUQAA2,Aliquam Enim Nec Limited,Maria Porter,Gold,"201 E Vine St, Salisbury, MD 21804-5515",Salisbury,Northeast,Maryland,1/29/2013,Vrai,1/21/2013,Telecommunication,006i0000001vu7lAAA,Aliquam Enim Nec Limited vu7lAAA  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,21804,2784,13.00%,4,800
001i0000008rFtRAAU,Ac Turpis Egestas Limited,Jennifer Gonzales,Gold,"157 2nd Ave, Twin Falls, ID 83301",Twin Falls,West,Idaho,1/29/2013,Vrai,1/23/2013,Transportation,006i0000001vu7vAAA,Ac Turpis Egestas Limited vu7vAAA  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,83301,1896,21.00%,3,800
001i0000008rERBAA2,A Magna Lorem Inc.,Greg Long,Gold,"5813 Ponce de Leon Blvd, Miami, FL 33146-2422",Miami,Southeast,Florida,2/1/2013,Vrai,1/27/2013,Telecommunication,006i0000001vu8RAAQ,A Magna Lorem Inc. vu8RAAQ  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,33146,2765,21.00%,5,700
001i0000008rFB9AAM,Ut Mi Duis Inc.,Kevin Gibson,Gold,"50 W 3rd Ave Collegeville Station 2nd Floor, Collegeville, PA 19426-3655",Collegeville,Northeast,Pennsylvania,2/2/2013,Vrai,1/26/2013,Technology,006i0000001vu8BAAQ,Ut Mi Duis Inc. vu8BAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,19426,12600,25.00%,21,800
001i0000008rG8lAAE,Orci Ut Sagittis Institute,Dennis Watson,Gold,"840 E 65th St, Indianapolis, IN 46220-1674",Indianapolis,Midwest,Indiana,2/3/2013,Vrai,2/5/2013,Transportation,006i0000001vu93AAA,Orci Ut Sagittis Institute vu93AAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,46220,10640,5.00%,14,800
001i0000008rFvuAAE,Consequat Foundation,Dennis Watson,Gold,"7668 Wooster Pike, Cincinnati, OH 45227-3926",Cincinnati,Midwest,Ohio,2/4/2013,Vrai,1/29/2013,Automotives,006i0000001vu8bAAA,Consequat Foundation vu8bAAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,45227,7280,30.00%,13,800
001i0000008rFFbAAM,Justo Foundation,Dennis Watson,Gold,"1021 Broad Ripple Ave, Indianapolis, IN 46220-2034",Indianapolis,Midwest,Indiana,2/4/2013,Vrai,2/6/2013,Telecommunication,006i0000001vu9CAAQ,Justo Foundation vu9CAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,46220,10800,10.00%,15,800
001i0000008rFZzAAM,Diam Industries,David Ward,Gold,"424 S Gay St, Knoxville, TN 37902-1103",Knoxville,Southeast,Tennessee,2/5/2013,Vrai,1/29/2013,Publishing,006i0000001vu8mAAA,Diam Industries vu8mAAA  MOL Standard Services,Services,MOL Standard,Closed Lost,Faux,37902,14812,8.00%,23,700
001i0000008rFDvAAM,Volutpat Nunc Sit Corporation,Elissa Sanders,Gold,"717 Sylvan Lake Rd #B-1, Eagle, CO 81631",Eagle,West,Colorado,2/5/2013,Vrai,1/29/2013,Telecommunication,006i0000001vu8cAAA,Volutpat Nunc Sit Corporation vu8cAAA  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,81631,12160,24.00%,20,800
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,2/6/2013,Vrai,1/29/2013,Recreation,006i0000001vu8ZAAQ,123 Warehousing vu8ZAAQ  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,85544,11696,14.00%,17,800
001i0000008rFtRAAU,Ac Turpis Egestas Limited,Jennifer Gonzales,Gold,"157 2nd Ave, Twin Falls, ID 83301",Twin Falls,West,Idaho,2/9/2013,Vrai,2/9/2013,Transportation,006i0000001vu9FAAQ,Ac Turpis Egestas Limited vu9FAAQ  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Lost,Faux,83301,14448,14.00%,140,120
001i0000008rFbYAAU,Sociis Incorporated,Dennis Watson,Cloud,"501 Madison Ave, Indianapolis, IN 46225-1177",Indianapolis,Midwest,Indiana,2/9/2013,Vrai,2/11/2013,Healthcare,006i0000001vu9yAAA,Sociis Incorporated vu9yAAA  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,46225,5432,3.00%,7,800
001i0000008rFGmAAM,Elit Pretium Et Consulting,Greg Long,Gold,"150 N Atlantic Ave, Cocoa Beach, FL 32931-2960",Cocoa Beach,Southeast,Florida,2/9/2013,Vrai,2/9/2013,Healthcare,006i0000001vu9NAAQ,Elit Pretium Et Consulting vu9NAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,32931,19840,20.00%,31,800
001i0000008rEBfAAM,Metus In Corp.,Maria Porter,Gold,"10 Peterson St, Millville, NJ 08332-4818",Millville,Northeast,New Jersey,2/11/2013,Vrai,2/11/2013,Financial Services,006i0000001vu9lAAA,Metus In Corp. vu9lAAA  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,8332,11270,30.00%,23,700
001i0000008rFt6AAE,Dignissim Magna Ltd,David Ward,Gold,"1208 Walnut Ave, Anniston, AL 36201-4526",Anniston,Southeast,Alabama,2/11/2013,Vrai,2/9/2013,Financial Services,006i0000001vu9QAAQ,Dignissim Magna Ltd vu9QAAQ  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,36201,10192,2.00%,13,800
001i0000008rFtRAAU,Ac Turpis Egestas Limited,Jennifer Gonzales,Gold,"157 2nd Ave, Twin Falls, ID 83301",Twin Falls,West,Idaho,2/13/2013,Vrai,2/12/2013,Transportation,006i0000001vuA1AAI,Ac Turpis Egestas Limited vuA1AAI  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,83301,1560,0.00%,13,120
001i0000008rDTTAA2,In Ltd,Greg Long,Gold,"25 S Main St, Alpharetta, GA 30009-1965",Alpharetta,Southeast,Georgia,2/14/2013,Vrai,2/12/2013,Financial Services,006i0000001vuAAAAY,In Ltd vuAAAAY  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,30009,9702,23.00%,18,700
001i0000008rFggAAE,Amet Corp.,Joe Ford,Gold,"675 Merrimon Ave, Asheville, NC 28804-3541",Asheville,Southeast,North Carolina,2/15/2013,Vrai,2/11/2013,Manufacturing,006i0000001vu9tAAA,Amet Corp. vu9tAAA  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Lost,Faux,28804,1092,30.00%,13,120
001i0000008rFGvAAM,Interdum Feugiat LLC,Dennis Watson,Gold,"211 S East St, Crown Point, IN 46307-4058",Crown Point,Midwest,Indiana,2/16/2013,Vrai,2/18/2013,Manufacturing,006i0000001vuAhAAI,Interdum Feugiat LLC vuAhAAI  MOL Mobile Software,Software,MOL Mobile,Closed Won,Vrai,46307,9324,26.00%,14,900
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,2/18/2013,Vrai,2/13/2013,Recreation,006i0000001vuAGAAY,123 Warehousing vuAGAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,85544,11928,29.00%,21,800
001i0000008rF6iAAE,Sapien Limited,Dennis Watson,Gold,"639 Conner St, Noblesville, IN 46060-2532",Noblesville,Midwest,Indiana,2/19/2013,Vrai,2/19/2013,Publishing,006i0000001vuAzAAI,Sapien Limited vuAzAAI  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,46060,1216,24.00%,2,800
001i0000008rFt6AAE,Dignissim Magna Ltd,David Ward,Gold,"1208 Walnut Ave, Anniston, AL 36201-4526",Anniston,Southeast,Alabama,2/19/2013,Vrai,2/18/2013,Financial Services,006i0000001vuApAAI,Dignissim Magna Ltd vuApAAI  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,36201,831.6,1.00%,7,120
001i0000008rFyAAAU,Sed Company,Kevin Gibson,Gold,"119 N Market St, Selinsgrove, PA 17870-1905",Selinsgrove,Northeast,Pennsylvania,2/20/2013,Vrai,2/19/2013,Retail,006i0000001vuArAAI,Sed Company vuArAAI  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,17870,1920,20.00%,3,800
001i0000008rFznAAE,Tellus Eu Augue Incorporated,Kevin Gibson,Gold,"34 N Cherry Ln, York, PA 17401-5306",York,Northeast,Pennsylvania,2/20/2013,Vrai,2/14/2013,Financial Services,006i0000001vuAMAAY,Tellus Eu Augue Incorporated vuAMAAY  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,17401,15939,1.00%,23,700
001i0000008rCqiAAE,Fusce Aliquam Enim Limited,Greg Powell,Gold,"41 Center St, Rutland, VT 05701-4016",Rutland,Northeast,Vermont,2/21/2013,Vrai,2/14/2013,Insurance,006i0000001vuANAAY,Fusce Aliquam Enim Limited vuANAAY  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,5701,204016,18.00%,311,800
001i0000008rFhdAAE,Rutrum Justo Praesent Consulting,Julie Owens,Gold,"237 Union St, Schenectady, NY 12305-1405",Schenectady,Northeast,New York,2/21/2013,Vrai,2/18/2013,Business Services,006i0000001vuAgAAI,Rutrum Justo Praesent Consulting vuAgAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,12305,12880,30.00%,23,800
001i0000008rFMVAA2,Et Eros Proin Corporation,Dennis Watson,Gold,"610 Monroe St, La Porte, IN 46350-3322",La Porte,Midwest,Indiana,2/22/2013,Vrai,2/24/2013,Financial Services,006i0000001vuBVAAY,Et Eros Proin Corporation vuBVAAY  MOL Mobile Services,Services,MOL Mobile,Closed Lost,Faux,46350,522,13.00%,1,600
001i0000008rFtRAAU,Ac Turpis Egestas Limited,Jennifer Gonzales,Gold,"157 2nd Ave, Twin Falls, ID 83301",Twin Falls,West,Idaho,2/23/2013,Vrai,2/23/2013,Transportation,006i0000001vuBGAAY,Ac Turpis Egestas Limited vuBGAAY  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,83301,11242,27.00%,22,700
001i0000008rG2sAAE,Cursus Nunc Mauris Ltd,Jamie Data,Gold,"416 Main St, Rockland, ME 04841-3345",Rockland,Northeast,Maine,2/23/2013,Vrai,2/18/2013,Insurance,006i0000001vuAjAAI,Cursus Nunc Mauris Ltd vuAjAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,4841,11856,22.00%,19,800
001i0000008rDmCAAU,Sem Egestas Blandit Company,Kevin Gibson,Gold,"555 Centennial Avenue, Hanover, PA 17331-3936",Hanover,Northeast,Pennsylvania,2/23/2013,Vrai,2/23/2013,Retail,006i0000001vuBFAAY,Sem Egestas Blandit Company vuBFAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,17331,15392,26.00%,26,800
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,2/23/2013,Vrai,2/20/2013,Recreation,006i0000001vuB1AAI,123 Warehousing vuB1AAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,85544,176928,24.00%,291,800
001i0000008rFyAAAU,Sed Company,Kevin Gibson,Gold,"119 N Market St, Selinsgrove, PA 17870-1905",Selinsgrove,Northeast,Pennsylvania,2/24/2013,Vrai,2/19/2013,Retail,006i0000001vuAqAAI,Sed Company vuAqAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,17870,22848,16.00%,34,800
001i0000008rFtRAAU,Ac Turpis Egestas Limited,Jennifer Gonzales,Gold,"157 2nd Ave, Twin Falls, ID 83301",Twin Falls,West,Idaho,2/24/2013,Vrai,2/23/2013,Transportation,006i0000001vuBHAAY,Ac Turpis Egestas Limited vuBHAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,83301,18624,3.00%,24,800
001i0000008rF01AAE,Adipiscing Company,Dennis Watson,Gold,"317 N Main St, Elkhart, IN 46516-3034",Elkhart,Midwest,Indiana,2/25/2013,Vrai,2/27/2013,Transportation,006i0000001vuCPAAY,Adipiscing Company vuCPAAY  MOL Premium Services,Services,MOL Premium,Closed Won,Vrai,46516,15400,30.00%,22,1000
001i0000008rGDcAAM,Nam Porttitor Scelerisque Inc.,Dennis Watson,Gold,"1409 119th St, Whiting, IN 46394-1714",Whiting,Midwest,Indiana,2/25/2013,Vrai,2/27/2013,Technology,006i0000001vuCUAAY,Nam Porttitor Scelerisque Inc. vuCUAAY  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,46394,12040,14.00%,20,700
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,2/26/2013,Vrai,2/26/2013,Recreation,006i0000001vuBpAAI,123 Warehousing vuBpAAI  MOL Standard Services,Services,MOL Standard,Closed Lost,Faux,85544,6132,27.00%,12,700
001i0000008rFL3AAM,Big T Burgers and Fries,Greg Powell,Gold,"61 Brookline Ave, Boston, MA 02215-3406",Boston,Northeast,Massachusetts,2/26/2013,Vrai,2/25/2013,Recreation,006i0000001vuBcAAI,Big T Burgers and Fries vuBcAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,2215,9504,1.00%,12,800
001i0000008rFL3AAM,Big T Burgers and Fries,Greg Powell,Gold,"61 Brookline Ave, Boston, MA 02215-3406",Boston,Northeast,Massachusetts,2/27/2013,Vrai,2/24/2013,Recreation,006i0000001vuBMAAY,Big T Burgers and Fries vuBMAAY  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,2215,9758,18.00%,17,700
001i0000008rDVmAAM,Lorem Ac Risus Incorporated,Maria Porter,Gold,"320 Rehoboth Ave, Rehoboth Beach, DE 19971-3108",Rehoboth Beach,Northeast,Delaware,2/27/2013,Vrai,2/24/2013,Technology,006i0000001vuBRAAY,Lorem Ac Risus Incorporated vuBRAAY  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,19971,8036,18.00%,14,700
001i0000008rFt6AAE,Dignissim Magna Ltd,David Ward,Gold,"1208 Walnut Ave, Anniston, AL 36201-4526",Anniston,Southeast,Alabama,2/27/2013,Vrai,2/19/2013,Financial Services,006i0000001vuAyAAI,Dignissim Magna Ltd vuAyAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,36201,5488,2.00%,7,800
001i0000008rG4CAAU,Euismod Ac Fermentum Ltd,Greg Powell,Gold,"3378 White Mountain Hwy (Rt 16), North Conway, NH 03860-1518",North Conway,Northeast,New Hampshire,2/28/2013,Vrai,2/25/2013,Transportation,006i0000001vuBfAAI,Euismod Ac Fermentum Ltd vuBfAAI  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,3860,5488,2.00%,7,800
001i0000008rF19AAE,Eleifend Company,Kevin Gibson,Gold,"204 Valley St, Williamsport, PA 17702-6738",Williamsport,Northeast,Pennsylvania,3/1/2013,Vrai,3/1/2013,Business Services,006i0000001vuCZAAY,Eleifend Company vuCZAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,17702,10880,20.00%,17,800
001i0000008rF1RAAU,Mauris Molestie Institute,Dennis Watson,Gold,"13 S Baldwin St, Bargersville, IN 46106-9089",Bargersville,Midwest,Indiana,3/3/2013,Vrai,2/27/2013,Agriculture,006i0000001vuCLAAY,Mauris Molestie Institute vuCLAAY  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,46106,10800,10.00%,15,800
001i0000008rEzQAAU,Libero Est LLP,Dennis Watson,Gold,"110 S Union St, Westfield, IN 46074-9458",Westfield,Midwest,Indiana,3/3/2013,Vrai,3/1/2013,Healthcare,006i0000001vuCdAAI,Libero Est LLP vuCdAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,46074,103200,14.00%,150,800
001i0000008rEuLAAU,Ante Vivamus Institute,Dennis Watson,Gold,"719 Virginia Ave #105, Indianapolis, IN 46203-1793",Indianapolis,Midwest,Indiana,3/3/2013,Vrai,3/1/2013,Technology,006i0000001vuCcAAI,Ante Vivamus Institute vuCcAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,46203,1504,6.00%,2,800
001i0000008rFtRAAU,Ac Turpis Egestas Limited,Jennifer Gonzales,Gold,"157 2nd Ave, Twin Falls, ID 83301",Twin Falls,West,Idaho,3/3/2013,Vrai,2/25/2013,Transportation,006i0000001vuBbAAI,Ac Turpis Egestas Limited vuBbAAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,83301,12000,25.00%,20,800
001i0000008rFAhAAM,Quisque Foundation,Jesse Alexander,Gold,"2710 Cherokee Street, Saint Louis, MO 63118",Saint Louis,Midwest,Missouri,3/4/2013,Vrai,3/3/2013,Oil & Gas,006i0000001vuCmAAI,Quisque Foundation vuCmAAI  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,63118,4592,18.00%,7,800
001i0000008rFmCAAU,Nec Eleifend Non Corp.,Dennis Watson,Gold,"2002 Broadway, Fort Wayne, IN 46802-3710",Fort Wayne,Midwest,Indiana,3/4/2013,Vrai,3/6/2013,Healthcare,006i0000001vuDZAAY,Nec Eleifend Non Corp. vuDZAAY  MOL Premium Software,Software,MOL Premium,Closed Won,Vrai,46802,18744,29.00%,22,1200
001i0000008rFtRAAU,Ac Turpis Egestas Limited,Jennifer Gonzales,Gold,"157 2nd Ave, Twin Falls, ID 83301",Twin Falls,West,Idaho,3/5/2013,Vrai,2/26/2013,Transportation,006i0000001vuBuAAI,Ac Turpis Egestas Limited vuBuAAI  MOL Standard Services,Services,MOL Standard,Closed Lost,Faux,83301,630,10.00%,1,700
001i0000008rFxEAAU,123 Warehousing,Tara Wang,Gold,"3270 N Hwy 87, Pine, AZ 85544",Pine,Southwest,Arizona,3/6/2013,Vrai,2/27/2013,Recreation,006i0000001vuC3AAI,123 Warehousing vuC3AAI  MOL Standard Services,Services,MOL Standard,Closed Lost,Faux,85544,9856,12.00%,16,700
001i0000008rDBNAA2,Volutpat Nulla Consulting,Julie Owens,Gold,"41 Court St, 153 & 157, Binghamton, NY 13901-3104",Binghamton,Northeast,New York,3/6/2013,Vrai,3/3/2013,Computer Hardware,006i0000001vuCpAAI,Volutpat Nulla Consulting vuCpAAI  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,13901,34320,22.00%,55,800
001i0000008rFFFAA2,Metus Aenean Corporation,Kevin Gibson,Gold,"542 Northampton St, Easton, PA 18042-3517",Easton,Northeast,Pennsylvania,3/6/2013,Vrai,2/26/2013,Insurance,006i0000001vuByAAI,Metus Aenean Corporation vuByAAI  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,18042,1302,7.00%,2,700
001i0000008rCKqAAM,Massa Suspendisse Eleifend LLP,Kevin Gibson,Gold,"991 Central Rd, Bloomsburg, PA 17815-8990",Bloomsburg,Northeast,Pennsylvania,3/7/2013,Vrai,3/5/2013,Business Services,006i0000001vuDBAAY,Massa Suspendisse Eleifend LLP vuDBAAY  MOL Standard Software,Software,MOL Standard,Closed Lost,Faux,17815,236368,21.00%,374,800
001i0000008rFxjAAE,Sagittis Placerat Cras Ltd,Dennis Watson,Other,"3312 Plaza Dr, New Albany, IN 47150-2478",New Albany,Midwest,Indiana,3/9/2013,Vrai,3/11/2013,Healthcare,006i0000001vsx2AAA,Sagittis Placerat Cras Ltd vsx2AAA  MOL Mobile Maintenance,Maintenance,MOL Mobile,Closed Won,Vrai,47150,374.4,22.00%,4,120
001i0000008rFxjAAE,Sagittis Placerat Cras Ltd,Dennis Watson,Other,"3312 Plaza Dr, New Albany, IN 47150-2478",New Albany,Midwest,Indiana,3/9/2013,Vrai,3/11/2013,Healthcare,006i0000001vuE6AAI,Sagittis Placerat Cras Ltd vuE6AAI  MOL Mobile Maintenance,Maintenance,MOL Mobile,Closed Won,Vrai,47150,552,8.00%,5,120
001i0000008rFyNAAU,Magna Nam Ligula LLC,Kevin Gibson,Gold,"298 Mill St Frnt, Danville, PA 17821-2090",Danville,Northeast,Pennsylvania,3/10/2013,Vrai,3/6/2013,Business Services,006i0000001vuDQAAY,Magna Nam Ligula LLC vuDQAAY  MOL Standard Services,Services,MOL Standard,Closed Lost,Faux,17821,1106,21.00%,2,700
001i0000008rFvSAAU,Malesuada Fringilla Corporation,Dennis Watson,Gold,"2108 Union St, Columbus, IN 47201-4244",Columbus,Midwest,Indiana,3/11/2013,Vrai,3/5/2013,Technology,006i0000001vuD6AAI,Malesuada Fringilla Corporation vuD6AAI  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,47201,5320,5.00%,7,800
001i0000008rFGSAA2,Aenean Eget Metus Inc.,Kevin Gibson,Gold,"400 Union Square Dr, New Hope, PA 18938-1367",New Hope,Northeast,Pennsylvania,3/13/2013,Vrai,3/6/2013,Communication,006i0000001vuDTAAY,Aenean Eget Metus Inc. vuDTAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,18938,6120,15.00%,9,800
001i0000008rFcqAAE,Ultrices Posuere Institute,Dennis Watson,Gold,"1038 Lafayette Ave, Columbus, IN 47201-5756",Columbus,Midwest,Indiana,3/14/2013,Vrai,2/24/2013,Manufacturing,006i0000001vuBYAAY,Ultrices Posuere Institute vuBYAAY  MOL Standard Software,Software,MOL Standard,Closed Won,Vrai,47201,5400,25.00%,9,800
001i0000008rFmBAAU,Gravida Inc.,Joe Ford,Gold,"827 W Morgan St, Raleigh, NC 27603-1613",Raleigh,Southeast,North Carolina,3/15/2013,Vrai,3/12/2013,Healthcare,006i0000001vuENAAY,Gravida Inc. vuENAAY  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Lost,Faux,27603,316.8,12.00%,3,120
001i0000008rCLtAAM,Erat Etiam Incorporated,Deepak Ramirez,Gold,"2325 Endicott St, Saint Paul, MN 55114",Saint Paul,Midwest,Minnesota,3/17/2013,Vrai,3/12/2013,Insurance,006i0000001vuEEAAY,Erat Etiam Incorporated vuEEAAY  MOL Standard Services,Services,MOL Standard,Closed Lost,Faux,55114,5040,10.00%,8,700
001i0000008rFggAAE,Amet Corp.,Joe Ford,Gold,"675 Merrimon Ave, Asheville, NC 28804-3541",Asheville,Southeast,North Carolina,3/17/2013,Vrai,3/11/2013,Manufacturing,006i0000001vuE3AAI,Amet Corp. vuE3AAI  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Won,Vrai,28804,298.8,17.00%,3,120
001i0000008rFOgAAM,Volutpat Ornare Associates,Kevin Gibson,Gold,"1820 7th Ave, Beaver Falls, PA 15010-4001",Beaver Falls,Northeast,Pennsylvania,3/17/2013,Vrai,3/12/2013,Computer Hardware,006i0000001vuE8AAI,Volutpat Ornare Associates vuE8AAI  MOL Standard Services,Services,MOL Standard,Closed Won,Vrai,15010,5208,7.00%,8,700
001i0000008rFOyAAM,Pellentesque Sed Dictum Associates,Dennis Watson,Gold,"8111 E 450 N, Columbus, IN 47203-8106",Columbus,Midwest,Indiana,3/18/2013,Vrai,3/20/2013,Agriculture,006i0000001vuFqAAI,Pellentesque Sed Dictum Associates vuFqAAI  MOL Standard Maintenance,Maintenance,MOL Standard,Closed Lost,Faux,47203,426,29.00%,5,120
